language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
Kairiru	kxa	wing	1257	100	panin	2	
Kairiru	kxa	to fly	1441	101	ruo	1	
Kairiru	kxa	rat	1490	102	qusiu	3	
Kairiru	kxa	meat/flesh	634	103	mij	23	
Kairiru	kxa	fat/grease	1282	104	moñ	1	
Kairiru	kxa	tail	1220	105	yuquñ	1	
Kairiru	kxa	snake	730	106	vaniu	41	
Kairiru	kxa	louse	1392	108	qut	1	
Kairiru	kxa	mosquito	1509	109	ñam	1	
Kairiru	kxa	rotten	1728	112	jieq	47	
Kairiru	kxa	branch	1531	113	r̃akeñ	1	
Kairiru	kxa	leaf	628	114	rouñ	1	r̃yau 1
Kairiru	kxa	fruit	1507	117	wowuŋ	1?	
Kairiru	kxa	earth/soil	1228	119	pij	16	
Kairiru	kxa	skin	763	12	quliñ	1	
Kairiru	kxa	sand	671	121	lil	47?	
Kairiru	kxa	water	948	122	r̃yan	1	
Kairiru	kxa	sea	1474	124	nau	18	
Kairiru	kxa	back	1291	13	kapya-	16?	
Kairiru	kxa	cloud	1489	131	jim	22	
Kairiru	kxa	rain	658	133	wus	1	
Kairiru	kxa	wind	960	136	wau	18	
Kairiru	kxa	cold	1287	139	mer̃ir̃	1	
Kairiru	kxa	belly	1251	14	tiyeñ	1	
Kairiru	kxa	dry	1398	140	maraŋ	1	
Kairiru	kxa	heavy	1210	142	mau	1	
Kairiru	kxa	fire	221	143	yawos	1	
Kairiru	kxa	to burn	2102	144	lifa	29	laf 29; lif 29
Kairiru	kxa	ash	646	146	kyaf	1	
Kairiru	kxa	red	156	149	meramer	1	
Kairiru	kxa	bone	1394	15	jikyap	33	
Kairiru	kxa	yellow	1424	150	yaŋyaŋ	9	
Kairiru	kxa	small	1246	152	sqaiñ	44	skasek 44
Kairiru	kxa	short	1645	154	r̃ukuñ	19	
Kairiru	kxa	intestines	1991	16	tinak	1	
Kairiru	kxa	shy, ashamed	487	161	mayek	1	
Kairiru	kxa	to climb	1102	172	vyan	1	
Kairiru	kxa	above	1741	175	yet	1?	
Kairiru	kxa	this	1214	177	an	1	
Kairiru	kxa	breast	1402	18	sus	1	
Kairiru	kxa	far	1406	180	i|sau	1	
Kairiru	kxa	I	1209	182	k|yau	1	
Kairiru	kxa	he/she	262	184	ei	1	
Kairiru	kxa	you	1213	186	qum	1	qam 1
Kairiru	kxa	they	817	187	r̃u	1	r̃i 1
Kairiru	kxa	shoulder	1482	19	qarapañ	1	
Kairiru	kxa	One	1493	197	tai	1	
Kairiru	kxa	Two	1498	198	wu|ru	1	
Kairiru	kxa	Three	492	199	tuol	1	
Kairiru	kxa	left	244	2	ñai	19	
Kairiru	kxa	to know, be knowledgeable	1410	20	touñ	1	
Kairiru	kxa	Four	1500	200	vyat	1	
Kairiru	kxa	blood	946	23	jinai	31	
Kairiru	kxa	head	1256	24	qarai	44?	
Kairiru	kxa	nose	1221	27	isuñ	1	
Kairiru	kxa	right	1019	3	mouwon	13	
Kairiru	kxa	mouth	674	30	puriñ	57	
Kairiru	kxa	tooth	1380	31	ñar̃oñ	10	
Kairiru	kxa	tongue	1205	32	mamañ	7	
Kairiru	kxa	to cry	1839	34	taŋ	1	tiŋ 1
Kairiru	kxa	to vomit	1278	35	mumut	1	
Kairiru	kxa	to spit	1440	36	qanswoi	14	qans 14
Kairiru	kxa	to eat	1336	37	moñeq	39	qan 1
Kairiru	kxa	to cook	1100	39	nau	3	nou 3; nu 3
Kairiru	kxa	leg/foot	2098	4	kayeñ	1	
Kairiru	kxa	to drink	1401	40	in	1	
Kairiru	kxa	to bite	1403	41	qan	38	
Kairiru	kxa	ear	1247	43	tiliŋeñ	1	
Kairiru	kxa	to hear	1408	44	ruoŋ	1	
Kairiru	kxa	eye	1248	45	mataŋ	1	
Kairiru	kxa	to see	1409	46	r̃im	21	r̃ma 21; r̃om 21
Kairiru	kxa	to lie down	1411	49	yin	1	
Kairiru	kxa	to dream	1920	50	miu	1,  37	
Kairiru	kxa	to sit	1416	51	mor̃	18	
Kairiru	kxa	to stand	1442	52	tu	2	
Kairiru	kxa	person/human being	683	53	ramat	1,  66	
Kairiru	kxa	man/male	1554	54	mo|yan	1	
Kairiru	kxa	woman/female	962	55	mo|in	1,  51	
Kairiru	kxa	child	2099	56	nat	5	natu 5
Kairiru	kxa	husband	1200	57	awo	2	
Kairiru	kxa	wife	1199	58	awo	1	
Kairiru	kxa	mother	1216	59	tinañ	1	
Kairiru	kxa	road/path	667	6	jyel	1	
Kairiru	kxa	father	1217	60	tamañ	1	
Kairiru	kxa	house	1252	61	pyal	14	
Kairiru	kxa	thatch/roof	2100	62	kyat	1	
Kairiru	kxa	name	1405	63	kyes	1,  18	asañ 1,  18
Kairiru	kxa	rope	1218	65	war̃	2	
Kairiru	kxa	to sew	1457	67	sai	2	sit 20
Kairiru	kxa	to come	1446	7	myai	1	
Kairiru	kxa	to shoot	1172	70	uq	13	woq 13
Kairiru	kxa	to stab, pierce	1434	71	uq	8	woq 8
Kairiru	kxa	to hit	1433	72	un	23	
Kairiru	kxa	to steal	713	73	vanaq	1	
Kairiru	kxa	to kill	1417	74	un myat	1,  2	
Kairiru	kxa	to die, be dead	1494	75	myat	1	
Kairiru	kxa	to cut, hack	1432	78	ip	19	yep 19; ipa 19
Kairiru	kxa	stick/wood	1295	79	qai	1	
Kairiru	kxa	to split	1437	80	ut	24	wot 24; uta 24
Kairiru	kxa	to choose	1750	85	fas	11	fyas 11
Kairiru	kxa	to squeeze	1414	88	fuor	1	furas 1
Kairiru	kxa	to pound, beat	354	93	tit	2	tut 2
Kairiru	kxa	to fall	1280	95	taqau	24	
Kairiru	kxa	bird	937	97	myan	1	
Kairiru	kxa	egg	744	98	tol	1	atol 1; katol 1
Kairiru	kxa	feather	1201	99	jyaf	12	jafoñ 12
Kambera	xbr	hand	1277	1	lima	1	
Kambera	xbr	dirty	1230	10	marihaku	3	
Kambera	xbr	wing	1257	100	ruu kàpa	1	ruu k\C3 pa
Kambera	xbr	to fly	1441	101	hawuruŋu	5	
Kambera	xbr	rat	1490	102	kalaʔu	1	
Kambera	xbr	meat/flesh	634	103	toluŋu	4	ihi 31
Kambera	xbr	fat/grease	1282	104	miña	1	mbuaka 5; mina 1
Kambera	xbr	tail	1220	105	k|iku	1	
Kambera	xbr	snake	730	106	ularu	2	
Kambera	xbr	worm (earthworm)	1219	107	ŋeli	3	ñeli 3
Kambera	xbr	louse	1392	108	wutu	1	
Kambera	xbr	dust	2	11	kaŋabu	1	
Kambera	xbr	spider	843	110	ŋgiiŋgi	3	
Kambera	xbr	fish	227	111	iaŋu	1	
Kambera	xbr	rotten	1728	112	muhuŋu	4	mbai 5
Kambera	xbr	branch	1531	113	karàŋga	2?	kar\C3 ŋga
Kambera	xbr	leaf	628	114	rau	1	
Kambera	xbr	root	670	115	amu	3	
Kambera	xbr	flower	239	116	mbuŋa	1	
Kambera	xbr	fruit	1507	117	wua	1	
Kambera	xbr	grass	606	118	rumba	47	
Kambera	xbr	earth/soil	1228	119	tana	1	
Kambera	xbr	skin	763	12	manula	6	
Kambera	xbr	stone	857	120	watu	1	
Kambera	xbr	sand	671	121	wara	1?	
Kambera	xbr	water	948	122	wai	2	
Kambera	xbr	sea	1474	124	tehiku	1	
Kambera	xbr	salt	1274	125	mehi	3	
Kambera	xbr	lake	624	126	tàma	4	t\C3 ma
Kambera	xbr	sky	1732	128	awaŋu	7	
Kambera	xbr	moon	1313	129	wulaŋu	1	
Kambera	xbr	cloud	1489	131	karummaŋu	1	
Kambera	xbr	fog	249	132	mahu	7	
Kambera	xbr	rain	658	133	uraŋu	1	
Kambera	xbr	thunder	1150	134	kabàla	7	kab\C3 la
Kambera	xbr	lightning	1654	135	kabilăk	6	
Kambera	xbr	wind	960	136	ŋilu	5	
Kambera	xbr	to blow	175	137	hapui	1?	jiliru 1?
Kambera	xbr	warm	1232	138	mbana	1	
Kambera	xbr	cold	1287	139	mariŋu	1	
Kambera	xbr	belly	1251	14	kambu	2	
Kambera	xbr	wet	1726	141	mbaha	1	
Kambera	xbr	heavy	1210	142	mbotu	1	
Kambera	xbr	fire	221	143	api	1	epi 1
Kambera	xbr	to burn	2102	144	tunnu	1	
Kambera	xbr	smoke	778	145	kawu	35	
Kambera	xbr	ash	646	146	awu	1	
Kambera	xbr	black	163	147	mitiŋŋu	1	
Kambera	xbr	white	1335	148	bara	3	
Kambera	xbr	red	156	149	rara	5	
Kambera	xbr	bone	1394	15	rii	2	
Kambera	xbr	yellow	1424	150	wiŋir	4	
Kambera	xbr	green	1425	151	muru	4	
Kambera	xbr	small	1246	152	kudu	2?,  40	
Kambera	xbr	big	1202	153	bakulu	5	
Kambera	xbr	short	1645	154	kababa	54	
Kambera	xbr	long	1203	155	malai	5	madita 7
Kambera	xbr	thin	1400	156	manipa	1	
Kambera	xbr	thick	1244	157	timbi	7	
Kambera	xbr	narrow	1267	158	kahukulu	5	
Kambera	xbr	wide	1243	159	mbalar	2	malau 2
Kambera	xbr	intestines	1991	16	tanai	1	
Kambera	xbr	painful, sick	2103	160	hidu	4	
Kambera	xbr	shy, ashamed	487	161	makéa	1	
Kambera	xbr	old	1229	162	kawiada	5	
Kambera	xbr	good	1035	164	hamu	6	
Kambera	xbr	correct, true	1725	166	padeniŋu	5	
Kambera	xbr	night	1233	167	ruduŋu	7	
Kambera	xbr	day	1225	168	tido lodu	12	
Kambera	xbr	year	1226	169	ndauŋ	1	
Kambera	xbr	liver	1224	17	eti	1	
Kambera	xbr	when?	1238	170	piraŋ	1	
Kambera	xbr	to hide	602	171	kawiniŋu	1	
Kambera	xbr	to climb	1102	172	hē	4?	
Kambera	xbr	at	1461	173	la	2	
Kambera	xbr	in, inside	1606	174	hudalu	1	[hu]dalu
Kambera	xbr	above	1741	175	dita	5	
Kambera	xbr	below	1485	176	wawa	1	
Kambera	xbr	that	78	178	nina	1	
Kambera	xbr	near	1942	179	mareni	1	
Kambera	xbr	breast	1402	18	huhu	1	
Kambera	xbr	far	1406	180	marau	6	
Kambera	xbr	where?	1237	181	laŋgii	5	
Kambera	xbr	I	1209	182	ñuŋga	3	
Kambera	xbr	thou	1215	183	ñumu	2	
Kambera	xbr	we	1212	185	ñu|ta	1	
Kambera	xbr	they	817	187	ñu|da	1	
Kambera	xbr	what?	1236	188	ŋgara	5	
Kambera	xbr	who?	1235	189	ŋgamu	6	
Kambera	xbr	shoulder	1482	19	kuundu	4	
Kambera	xbr	other	197	190	hawiaŋu	3	
Kambera	xbr	all	98	191	mbulu ndabana	7	
Kambera	xbr	and	1577	192	daŋu	4	
Kambera	xbr	if	1459	193	jeaka	4	
Kambera	xbr	how?	1239	194	ŋgikina	5	
Kambera	xbr	no, not	1269	195	ndia	2	
Kambera	xbr	to count	1420	196	kira	32	%kira
Kambera	xbr	One	1493	197	d|iha	1	
Kambera	xbr	Two	1498	198	dua	1	
Kambera	xbr	Three	492	199	tilu	1	
Kambera	xbr	left	244	2	kalai	5	
Kambera	xbr	to know, be knowledgeable	1410	20	piiŋu	6	
Kambera	xbr	Four	1500	200	patu	1	
Kambera	xbr	Five	493	201	lima	1	
Kambera	xbr	Six	1703	202	nomu	1	
Kambera	xbr	Seven	1704	203	pihu	1	
Kambera	xbr	Eight	1705	204	walu	3	
Kambera	xbr	Nine	1483	205	hiwa	5	
Kambera	xbr	to think	2271	21	kanalu	29	
Kambera	xbr	to fear	1419	22	madetu	1	
Kambera	xbr	blood	946	23	wai ria	1?	[wai] ria
Kambera	xbr	head	1256	24	katiiku	6	
Kambera	xbr	neck	1333	25	ŋgoru	6	
Kambera	xbr	hair	1040	26	luŋgi	6	
Kambera	xbr	nose	1221	27	uru	1	
Kambera	xbr	to breathe	1407	28	kayeku	3	
Kambera	xbr	to sniff, smell	375	29	haŋudu	4	
Kambera	xbr	right	1019	3	kawana	1	
Kambera	xbr	mouth	674	30	ŋaru	7	
Kambera	xbr	tooth	1380	31	ŋandu	5	
Kambera	xbr	tongue	1205	32	l|ama	6	
Kambera	xbr	to laugh	1355	33	riki	6	
Kambera	xbr	to cry	1839	34	hī	99	
Kambera	xbr	to vomit	1278	35	mutta	1	
Kambera	xbr	to spit	1440	36	ilu	6	
Kambera	xbr	to eat	1336	37	ŋaŋu	3	
Kambera	xbr	to chew	321	38	ñama	3	
Kambera	xbr	to cook	1100	39	manahu uhu	3	
Kambera	xbr	leg/foot	2098	4	wihi	5	
Kambera	xbr	to drink	1401	40	unuŋu	1	
Kambera	xbr	to bite	1403	41	kati	1	
Kambera	xbr	to suck	1421	42	harebit	3	habubbu 3
Kambera	xbr	ear	1247	43	kahilu	4	
Kambera	xbr	to hear	1408	44	roŋu	1	
Kambera	xbr	eye	1248	45	mata	1	
Kambera	xbr	to see	1409	46	ita	1	
Kambera	xbr	to yawn	1028	47	yaʔi	2	
Kambera	xbr	to sleep	1585	48	mahurru	1	
Kambera	xbr	to walk	1443	5	laku	1	
Kambera	xbr	to dream	1920	50	maŋgadipaŋ	4	
Kambera	xbr	to sit	1416	51	uhuku	8	mandapu 6
Kambera	xbr	to stand	1442	52	ndualaku	7	
Kambera	xbr	person/human being	683	53	tau	1	
Kambera	xbr	man/male	1554	54	mini	1	
Kambera	xbr	woman/female	962	55	kawini	1	
Kambera	xbr	child	2099	56	ana	1	
Kambera	xbr	husband	1200	57	lei	6	
Kambera	xbr	wife	1199	58	kuru umang	2?	
Kambera	xbr	mother	1216	59	ina	1	
Kambera	xbr	road/path	667	6	ànda	19	\C3 nda
Kambera	xbr	father	1217	60	ama	1	
Kambera	xbr	house	1252	61	uma	1	
Kambera	xbr	thatch/roof	2100	62	kawuku	5	
Kambera	xbr	name	1405	63	tamu	4	
Kambera	xbr	to say	1458	64	wana	5	pani 5
Kambera	xbr	rope	1218	65	liku	5	
Kambera	xbr	to tie up, fasten	1094	66	hondu	4	
Kambera	xbr	to sew	1457	67	utu	3	
Kambera	xbr	needle	1382	68	utu	2	
Kambera	xbr	to hunt	1435	69	patamaŋu	3	
Kambera	xbr	to come	1446	7	mai	1	
Kambera	xbr	to stab, pierce	1434	71	hunju	37	
Kambera	xbr	to hit	1433	72	palu	1	
Kambera	xbr	to kill	1417	74	pameti	2	
Kambera	xbr	to die, be dead	1494	75	meti	1	
Kambera	xbr	to live, be alive	1422	76	l|uri	1	
Kambera	xbr	to scratch	1436	77	pakauru	1	
Kambera	xbr	to cut, hack	1432	78	kadipu	5	
Kambera	xbr	stick/wood	1295	79	ai	1	
Kambera	xbr	to turn	1588	8	puuti	1?	
Kambera	xbr	sharp	1396	81	daka	4	
Kambera	xbr	dull, blunt	379	82	katumbul	3	buli 6
Kambera	xbr	to work	1086	83	ramma	4	
Kambera	xbr	to choose	1750	85	pindi	2	
Kambera	xbr	to grow	479	86	tumbu	1	
Kambera	xbr	to swim	1439	9	ŋeni	1	
Kambera	xbr	to dig	1418	90	akki	4	
Kambera	xbr	to open, uncover	1156	92	buŋgăhu	1	
Kambera	xbr	to pound, beat	354	93	bai	1	
Kambera	xbr	to throw	1456	94	tukku	5	
Kambera	xbr	to fall	1280	95	kanabu	1	
Kambera	xbr	dog	2009	96	ahu	1	
Kambera	xbr	bird	937	97	mahawuruŋu	5	
Kambera	xbr	egg	744	98	tilu	1	
Kambera	xbr	feather	1201	99	wulu	1	
Kapampangan	pam	hand	1277	1	gāmat	21	
Kapampangan	pam	dirty	1230	10	ma-rinát	53	
Kapampangan	pam	wing	1257	100	pakpak	33	
Kapampangan	pam	rat	1490	102	dagís	40	
Kapampangan	pam	fat/grease	1282	104	tabáq	23	
Kapampangan	pam	tail	1220	105	íkiq	1?	
Kapampangan	pam	worm (earthworm)	1219	107	bu|láti	1	
Kapampangan	pam	louse	1392	108	kútu	1	
Kapampangan	pam	mosquito	1509	109	amúk	1	
Kapampangan	pam	dust	2	11	alik|abuk	1,  73	
Kapampangan	pam	spider	843	110	baabagwáq	1	
Kapampangan	pam	rotten	1728	112	bugúk	1?	
Kapampangan	pam	branch	1531	113	saŋá	2	
Kapampangan	pam	leaf	628	114	bulúŋ	18	
Kapampangan	pam	root	670	115	émut	3	yamut 3
Kapampangan	pam	fruit	1507	117	búŋa	9	
Kapampangan	pam	grass	606	118	dikút	2	
Kapampangan	pam	skin	763	12	balát	21	
Kapampangan	pam	stone	857	120	batú	1	
Kapampangan	pam	sand	671	121	balás	19	
Kapampangan	pam	water	948	122	danúm	1	
Kapampangan	pam	to flow	2003	123	mam-agus	21	
Kapampangan	pam	sea	1474	124	dayat malat	25	
Kapampangan	pam	salt	1274	125	asín	3	
Kapampangan	pam	woods/forest	420	127	gúbat	32	
Kapampangan	pam	moon	1313	129	búlan	1	
Kapampangan	pam	star	1430	130	batwín	1	
Kapampangan	pam	rain	658	133	urán	1	
Kapampangan	pam	thunder	1150	134	duldúl	2	
Kapampangan	pam	lightning	1654	135	kildáp	1	
Kapampangan	pam	wind	960	136	áŋin	1	
Kapampangan	pam	belly	1251	14	á|tcan	1?	
Kapampangan	pam	dry	1398	140	ma-laŋíq	1?	
Kapampangan	pam	wet	1726	141	ma-basáq	1	
Kapampangan	pam	heavy	1210	142	ma-báyat	1	
Kapampangan	pam	fire	221	143	apíq	1	
Kapampangan	pam	to burn	2102	144	silab	37	
Kapampangan	pam	smoke	778	145	asú|k	53	
Kapampangan	pam	ash	646	146	abú	1	
Kapampangan	pam	white	1335	148	ma-putíq	1	
Kapampangan	pam	yellow	1424	150	diló	24	
Kapampangan	pam	small	1246	152	ma-latíq	1	
Kapampangan	pam	big	1202	153	ma-rágul	23	
Kapampangan	pam	long	1203	155	ma-kábaq	41	
Kapampangan	pam	thin	1400	156	impís	1	
Kapampangan	pam	thick	1244	157	ma-kapál	1	
Kapampangan	pam	narrow	1267	158	ma-kíput	1	
Kapampangan	pam	wide	1243	159	ma-lápad	1	
Kapampangan	pam	intestines	1991	16	bitúka	21	
Kapampangan	pam	painful, sick	2103	160	ma-sakít	1	
Kapampangan	pam	old	1229	162	ma-tuá	1	
Kapampangan	pam	new	1231	163	báyu	1	
Kapampangan	pam	bad, evil	1292	165	ma-rók	1?	
Kapampangan	pam	night	1233	167	béyi	1	
Kapampangan	pam	day	1225	168	aldó	12	
Kapampangan	pam	liver	1224	17	até	1	
Kapampangan	pam	when?	1238	170	kap|ilán	1	
Kapampangan	pam	to climb	1102	172	ukyát	17?	i|panik 1
Kapampangan	pam	in, inside	1606	174	lub	23	
Kapampangan	pam	above	1741	175	bábo	2	
Kapampangan	pam	below	1485	176	babáq	1	lálam 1
Kapampangan	pam	this	1214	177	iní	1	
Kapampangan	pam	that	78	178	ián	1	itá 16
Kapampangan	pam	breast	1402	18	súsu	1	
Kapampangan	pam	far	1406	180	ma-rayuq	25	
Kapampangan	pam	where?	1237	181	ante	16	anta 16
Kapampangan	pam	I	1209	182	aku	1	
Kapampangan	pam	thou	1215	183	ika	1	
Kapampangan	pam	he/she	262	184	ia	1	
Kapampangan	pam	we	1212	185	itamu	1	ikami 2
Kapampangan	pam	you	1213	186	ikayu	20	
Kapampangan	pam	they	817	187	ila	1	
Kapampangan	pam	what?	1236	188	naŋ	2	nanuŋ 2
Kapampangan	pam	who?	1235	189	nínu	14	
Kapampangan	pam	shoulder	1482	19	pagó	21?	
Kapampangan	pam	if	1459	193	nuŋ	2	
Kapampangan	pam	no, not	1269	195	alíq	1	
Kapampangan	pam	to count	1420	196	bílaŋ	1	
Kapampangan	pam	Two	1498	198	adwáq	1	
Kapampangan	pam	Three	492	199	atlú	1	
Kapampangan	pam	left	244	2	kaqilí	1?	
Kapampangan	pam	Four	1500	200	apát	1	
Kapampangan	pam	Five	493	201	lima	1	
Kapampangan	pam	Six	1703	202	anam	1	
Kapampangan	pam	Seven	1704	203	pitú	1	
Kapampangan	pam	Eight	1705	204	walu	3	
Kapampangan	pam	Nine	1483	205	siam	9	
Kapampangan	pam	Ten	1515	206	apulu	5	
Kapampangan	pam	Twenty	1710	207	aduang-pulu	3,  6	
Kapampangan	pam	Fifty	1717	208	limam-pulu	1,  2	
Kapampangan	pam	to think	2271	21	ísip	23	
Kapampangan	pam	One Thousand	1843	210	libu	5	
Kapampangan	pam	to fear	1419	22	ma-takút	1	
Kapampangan	pam	blood	946	23	dáyaq	1	
Kapampangan	pam	hair	1040	26	bwak	1	
Kapampangan	pam	nose	1221	27	áruŋ	1	
Kapampangan	pam	to breathe	1407	28	maŋis|nawa	1	
Kapampangan	pam	right	1019	3	wánan	1	
Kapampangan	pam	tooth	1380	31	ípan	1	
Kapampangan	pam	tongue	1205	32	dílaq	4	
Kapampangan	pam	to cry	1839	34	kiyák	20	
Kapampangan	pam	to vomit	1278	35	súkaq	9	
Kapampangan	pam	to eat	1336	37	maŋám	1,  14	
Kapampangan	pam	to chew	321	38	gígut	1	mamáq 1
Kapampangan	pam	to cook	1100	39	lútuq	20	
Kapampangan	pam	leg/foot	2098	4	bitís	23	
Kapampangan	pam	to drink	1401	40	inúm	1	
Kapampangan	pam	to bite	1403	41	-ket	21	
Kapampangan	pam	to suck	1421	42	sipsip	1	
Kapampangan	pam	eye	1248	45	matá	1	
Kapampangan	pam	to see	1409	46	íkit	1?	
Kapampangan	pam	to yawn	1028	47	úyab	1	
Kapampangan	pam	to sleep	1585	48	tudtud	1?	
Kapampangan	pam	to walk	1443	5	lákad	40	
Kapampangan	pam	to dream	1920	50	maa-ninap	22?,  1	
Kapampangan	pam	to stand	1442	52	tikdóq	20?	
Kapampangan	pam	person/human being	683	53	taú	1	
Kapampangan	pam	man/male	1554	54	laláki	2	
Kapampangan	pam	woman/female	962	55	babái	1	
Kapampangan	pam	child	2099	56	anák	1	
Kapampangan	pam	husband	1200	57	asáwa	2	
Kapampangan	pam	wife	1199	58	asáwa	1	
Kapampangan	pam	road/path	667	6	dálan	1	
Kapampangan	pam	house	1252	61	balé	14	
Kapampangan	pam	thatch/roof	2100	62	buuŋán	6	
Kapampangan	pam	rope	1218	65	lúbid	21	
Kapampangan	pam	to tie up, fasten	1094	66	talíq	26	
Kapampangan	pam	to sew	1457	67	tayí	2	
Kapampangan	pam	needle	1382	68	karayum	1	
Kapampangan	pam	to hunt	1435	69	man-áyup	1?	
Kapampangan	pam	to come	1446	7	dátaŋ	14	
Kapampangan	pam	to stab, pierce	1434	71	saksák	1	
Kapampangan	pam	to hit	1433	72	paldu	1	
Kapampangan	pam	to steal	713	73	maa-nako	1	
Kapampangan	pam	to kill	1417	74	paté	22	
Kapampangan	pam	to die, be dead	1494	75	maté	1	
Kapampangan	pam	to live, be alive	1422	76	ma-biyé	15	
Kapampangan	pam	to scratch	1436	77	kaskás	1?	
Kapampangan	pam	sharp	1396	81	ma-tarám	1	
Kapampangan	pam	dull, blunt	379	82	ma-purul	1	
Kapampangan	pam	to plant	1486	84	tanam	2	
Kapampangan	pam	to choose	1750	85	piliq	1	
Kapampangan	pam	to dig	1418	90	kulkúl	13?	
Kapampangan	pam	to open, uncover	1156	92	búklat	1	
Kapampangan	pam	to pound, beat	354	93	bayú	1	
Kapampangan	pam	to fall	1280	95	ma-nábuq	1	
Kapampangan	pam	dog	2009	96	ásu	1	
Kapampangan	pam	feather	1201	99	bagyús	1	bulbul 1
Lamaholot Ile Mandiri (Flores Timur)	slp	hand	1277	1	liman	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	dirty	1230	10	milan	2?	
Lamaholot Ile Mandiri (Flores Timur)	slp	wing	1257	100	kepin	1?	
Lamaholot Ile Mandiri (Flores Timur)	slp	to fly	1441	101	beka	1?	
Lamaholot Ile Mandiri (Flores Timur)	slp	fat/grease	1282	104	woran	8	
Lamaholot Ile Mandiri (Flores Timur)	slp	tail	1220	105	ikun	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	snake	730	106	ulaʔ	2	
Lamaholot Ile Mandiri (Flores Timur)	slp	louse	1392	108	kuto	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	mosquito	1509	109	kenamuk	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	dust	2	11	awo	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	fish	227	111	ikan	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	root	670	115	amut	3	
Lamaholot Ile Mandiri (Flores Timur)	slp	flower	239	116	puhun	26	
Lamaholot Ile Mandiri (Flores Timur)	slp	fruit	1507	117	wuan	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	earth/soil	1228	119	tana	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	skin	763	12	kamak	8	kulin 1
Lamaholot Ile Mandiri (Flores Timur)	slp	stone	857	120	wato	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	sand	671	121	wera	10	
Lamaholot Ile Mandiri (Flores Timur)	slp	water	948	122	wai	2	
Lamaholot Ile Mandiri (Flores Timur)	slp	to flow	2003	123	baʔ	9	
Lamaholot Ile Mandiri (Flores Timur)	slp	sea	1474	124	tahik	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	salt	1274	125	siʔa	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	sky	1732	128	kelén	9	
Lamaholot Ile Mandiri (Flores Timur)	slp	moon	1313	129	wulan	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	back	1291	13	kolan	8?	
Lamaholot Ile Mandiri (Flores Timur)	slp	star	1430	130	petala	4	
Lamaholot Ile Mandiri (Flores Timur)	slp	cloud	1489	131	kowa	7	
Lamaholot Ile Mandiri (Flores Timur)	slp	rain	658	133	uran	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	lightning	1654	135	kehilat	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	wind	960	136	aŋin	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	dry	1398	140	mara	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	heavy	1210	142	baʔat	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	fire	221	143	ape	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	to burn	2102	144	tuno	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	smoke	778	145	nuhun	11	
Lamaholot Ile Mandiri (Flores Timur)	slp	ash	646	146	kawuk	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	black	163	147	mitén	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	white	1335	148	buran	3	
Lamaholot Ile Mandiri (Flores Timur)	slp	red	156	149	méʔa	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	bone	1394	15	riuŋ	2?	
Lamaholot Ile Mandiri (Flores Timur)	slp	yellow	1424	150	mwarau	6?	
Lamaholot Ile Mandiri (Flores Timur)	slp	small	1246	152	keni	2?	
Lamaholot Ile Mandiri (Flores Timur)	slp	long	1203	155	belaha	9	
Lamaholot Ile Mandiri (Flores Timur)	slp	thin	1400	156	te|nipi|n	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	narrow	1267	158	sepit	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	wide	1243	159	belapar	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	intestines	1991	16	tain kebotin	1?	
Lamaholot Ile Mandiri (Flores Timur)	slp	painful, sick	2103	160	belara	8	
Lamaholot Ile Mandiri (Flores Timur)	slp	shy, ashamed	487	161	miaʔ	1?	
Lamaholot Ile Mandiri (Flores Timur)	slp	old	1229	162	tuaʔ	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	new	1231	163	wuʔun	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	bad, evil	1292	165	date	1?	
Lamaholot Ile Mandiri (Flores Timur)	slp	day	1225	168	leron	24	
Lamaholot Ile Mandiri (Flores Timur)	slp	liver	1224	17	atén	1	
Lamaholot Ile Mandiri (Flores Timur)	slp	at	1461	173	ta	2	
